Star: J2038;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.450      290.0     12.9533    -11.7140      5.1439
      0.450      295.0     13.1081     -4.3867      7.5713
      0.450      300.0     13.2222      1.0545      9.3734
      0.450      305.0     13.3067      5.0668     10.7025
      0.450      310.0     13.3745      7.9585     11.6650
      0.450      315.0     13.4375      9.9614     12.3426
      0.450      320.0     13.5061     11.2837     12.8082
      0.450      325.0     13.5826     12.1099     13.1220
      0.450      330.0     13.6574     12.5875     13.3241
      0.450      335.0     13.7152     12.8453     13.4451
      0.450      340.0     13.7535     12.9789     13.5134
      0.450      345.0     13.7768     13.0479     13.5511
      0.450      350.0     13.7869     13.0841     13.5695
      0.450      355.0     13.7899     13.1008     13.5768
      0.450      360.0     13.7902     13.1060     13.5786
      0.450      365.0     13.7902     13.1072     13.5790
      0.450      370.0     13.7904     13.1087     13.5796
      0.450      375.0     13.7904     13.1087     13.5796
      0.450      380.0     13.7904     13.1087     13.5796
      0.450      385.0     13.7904     13.1087     13.5796
      0.450      390.0     13.7904     13.1087     13.5796
      0.450      395.0     13.7904     13.1087     13.5796
      0.450      400.0     13.7904     13.1087     13.5796
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0        -Inf   -547.6868        -Inf
      0.455      210.0     -3.6349   -401.6026   -129.7530
      0.455      215.0     -1.1768   -329.4162   -105.1493
      0.455      220.0      1.4963   -285.4625    -89.3885
      0.455      225.0      4.7248   -267.9303    -81.6419
      0.455      230.0      6.5376   -254.7697    -76.2479
      0.455      235.0      7.5929   -243.3960    -71.9320
      0.455      240.0      8.2928   -232.4041    -67.9729
      0.455      245.0      8.8379   -219.9147    -63.6411
      0.455      250.0      9.1965   -204.1631    -58.4019
      0.455      255.0      9.4548   -182.2366    -51.2748
      0.455      260.0     10.0163   -158.3753    -43.3301
      0.455      265.0     10.5640   -134.2055    -35.2979
      0.455      270.0     11.1369   -104.6835    -25.5529
      0.455      275.0     11.7748    -75.2134    -15.7803
      0.455      280.0     12.2777    -50.0299     -7.4579
      0.455      285.0     12.6154    -31.7787     -1.4446
      0.455      290.0     12.8578    -18.9573      2.7834
      0.455      295.0     13.0357     -9.7050      5.8366
      0.455      300.0     13.1661     -2.8764      8.0894
      0.455      305.0     13.2604      2.1809      9.7564
      0.455      310.0     13.3313      5.8782     10.9764
      0.455      315.0     13.3918      8.5025     11.8492
      0.455      320.0     13.4537     10.2794     12.4544
      0.455      325.0     13.5251     11.4249     12.8659
      0.455      330.0     13.6030     12.1154     13.1376
      0.455      335.0     13.6736     12.4982     13.3069
      0.455      340.0     13.7232     12.6983     13.4040
      0.455      345.0     13.7556     12.7992     13.4580
      0.455      350.0     13.7721     12.8508     13.4855
      0.455      355.0     13.7779     12.8759     13.4974
      0.455      360.0     13.7789     12.8854     13.5011
      0.455      365.0     13.7789     12.8875     13.5017
      0.455      370.0     13.7791     12.8889     13.5023
      0.455      375.0     13.7791     12.8889     13.5023
      0.455      380.0     13.7791     12.8889     13.5023
      0.455      385.0     13.7791     12.8889     13.5023
      0.455      390.0     13.7791     12.8889     13.5023
      0.455      395.0     13.7791     12.8889     13.5023
      0.455      400.0     13.7791     12.8888     13.5023
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0        -Inf   -548.7047        -Inf
      0.460      215.0     -3.3910   -401.4279   -129.5300
      0.460      220.0     -0.9698   -329.2517   -104.9558
      0.460      225.0      1.8154   -286.3597    -89.4563
      0.460      230.0      4.9708   -268.7797    -81.7444
      0.460      235.0      6.7346   -255.2467    -76.2654
      0.460      240.0      7.7472   -243.5687    -71.8818
      0.460      245.0      8.4177   -232.2851    -67.8500
      0.460      250.0      8.9385   -219.4810    -63.4349
      0.460      255.0      9.2708   -203.4485    -58.1246
      0.460      260.0      9.5798   -178.3041    -49.9435
      0.460      265.0     10.2194   -151.4334    -40.9924
      0.460      270.0     10.7376   -125.4410    -32.4028
      0.460      275.0     11.2912    -97.5800    -23.1973
      0.460      280.0     11.9543    -69.1718    -13.7440
      0.460      285.0     12.4497    -45.4031     -5.8751
      0.460      290.0     12.7630    -28.3835     -0.2687
      0.460      295.0     12.9735    -16.3997      3.6722
      0.460      300.0     13.1206     -7.7335      6.5188
      0.460      305.0     13.2244     -1.3637      8.6082
      0.460      310.0     13.2986      3.3066     10.1389
      0.460      315.0     13.3573      6.6648     11.2431
      0.460      320.0     13.4136      8.9853     12.0167
      0.460      325.0     13.4783     10.5094     12.5437
      0.460      330.0     13.5546     11.4548     12.8951
      0.460      335.0     13.6327     11.9945     13.1192
      0.460      340.0     13.6950     12.2800     13.2520
      0.460      345.0     13.7358     12.4229     13.3249
      0.460      350.0     13.7593     12.4927     13.3630
      0.460      355.0     13.7682     12.5265     13.3797
      0.460      360.0     13.7700     12.5395     13.3851
      0.460      365.0     13.7700     12.5395     13.3851
      0.460      370.0     13.7700     12.5395     13.3851
      0.460      375.0     13.7700     12.5395     13.3851
      0.460      380.0     13.7700     12.5395     13.3851
      0.460      385.0     13.7700     12.5395     13.3851
      0.460      390.0     13.7700     12.5395     13.3851
      0.460      395.0     13.7700     12.5395     13.3851
      0.460      400.0     13.7700     12.5395     13.3851
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0        -Inf   -554.1382        -Inf
      0.465      220.0     -3.1783   -405.6720   -130.7323
      0.465      225.0     -0.8013   -331.2054   -105.4612
      0.465      230.0      1.9615   -288.7360    -90.1108
      0.465      235.0      5.1343   -270.5484    -82.1941
      0.465      240.0      6.8910   -256.5085    -76.5590
      0.465      245.0      7.8804   -244.4043    -72.0559
      0.465      250.0      8.5309   -232.6908    -67.9013
      0.465      255.0      9.1223   -216.4792    -62.3577
      0.465      260.0      9.3971   -196.6593    -55.8862
      0.465      265.0      9.7283   -171.4748    -47.6777
      0.465      270.0     10.3168   -145.9575    -39.1904
      0.465      275.0     10.8472   -119.7825    -30.5347
      0.465      280.0     11.4874    -91.2547    -21.0590
      0.465      285.0     12.1849    -62.9701    -11.6217
      0.465      290.0     12.6519    -40.4875     -4.1796
      0.465      295.0     12.9236    -24.6537      1.0228
