Star: HE1523;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.450      350.0     13.5334     36.5679     20.7768
      0.450      355.0     13.5547     36.6531     20.8182
      0.450      360.0     13.5675     36.7085     20.8445
      0.450      365.0     13.5740     36.7368     20.8579
      0.450      370.0     13.5748     36.7397     20.8593
      0.450      375.0     13.5748     36.7397     20.8593
      0.450      380.0     13.5748     36.7397     20.8593
      0.450      385.0     13.5748     36.7397     20.8593
      0.450      390.0     13.5748     36.7397     20.8593
      0.450      395.0     13.5748     36.7397     20.8593
      0.450      400.0     13.5748     36.7397     20.8593
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0     -3.8688   -315.4334   -102.5926
      0.455      210.0     -2.3893   -195.8380    -63.6864
      0.455      215.0     -1.2872   -182.3211    -58.6545
      0.455      220.0      1.4490   -154.6737    -48.0349
      0.455      225.0      3.9024   -134.0089    -39.8203
      0.455      230.0      5.2838   -114.7926    -32.7925
      0.455      235.0      6.2339    -96.5476    -26.3653
      0.455      240.0      6.8374    -78.6265    -20.2761
      0.455      245.0      7.3186    -57.0275    -13.1043
      0.455      250.0      8.4006    -41.8162     -7.5491
      0.455      255.0      9.2285    -31.2501     -3.6384
      0.455      260.0      9.8491    -23.1010     -0.6346
      0.455      265.0     10.3595    -16.2058      1.8972
      0.455      270.0     10.8332     -9.7686      4.2589
      0.455      275.0     11.2504     -3.8630      6.4136
      0.455      280.0     11.6405      1.7736      8.4648
      0.455      285.0     12.0010      7.2188     10.4352
      0.455      290.0     12.3057     12.4217     12.2909
      0.455      295.0     12.5405     17.2907     13.9934
      0.455      300.0     12.7184     21.7181     15.5173
      0.455      305.0     12.8566     25.5837     16.8362
      0.455      310.0     12.9677     28.8173     17.9364
      0.455      315.0     12.9677     28.8173     17.9364
      0.455      320.0     13.0743     31.0698     18.7227
      0.455      325.0     13.1705     32.6731     19.2961
      0.455      330.0     13.2616     33.7475     19.6984
      0.455      335.0     13.3466     34.4332     19.9734
      0.455      340.0     13.4200     34.8616     20.1590
      0.455      345.0     13.4776     35.1313     20.2836
      0.455      350.0     13.5195     35.3050     20.3671
      0.455      355.0     13.5483     35.4201     20.4231
      0.455      360.0     13.5662     35.4955     20.4592
      0.455      365.0     13.5756     35.5381     20.4791
      0.455      370.0     13.5785     35.5484     20.4843
      0.455      375.0     13.5785     35.5484     20.4843
      0.455      380.0     13.5785     35.5484     20.4843
      0.455      385.0     13.5785     35.5484     20.4843
      0.455      390.0     13.5785     35.5484     20.4843
      0.455      395.0     13.5785     35.5484     20.4843
      0.455      400.0     13.5785     35.5484     20.4843
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0     -3.7904   -312.7818   -101.6990
      0.460      215.0     -2.2569   -192.9642    -62.6857
      0.460      220.0     -1.1709   -178.7508    -57.4440
      0.460      225.0      1.6673   -152.6730    -47.2527
      0.460      230.0      4.0766   -132.2179    -39.1344
      0.460      235.0      5.4474   -113.0172    -32.1188
      0.460      240.0      6.4066    -94.7134    -25.6668
      0.460      245.0      6.9775    -76.3367    -19.4554
      0.460      250.0      7.5375    -54.5115    -12.1584
      0.460      255.0      8.6394    -39.3879     -6.6174
      0.460      260.0      9.5376    -28.2233     -2.4693
      0.460      265.0     10.1926    -19.5505      0.7239
      0.460      270.0     10.6991    -12.4340      3.3231
      0.460      275.0     11.1257     -6.2359      5.5770
      0.460      280.0     11.5112     -0.5472      7.6416
      0.460      285.0     11.8737      4.8923      9.6115
      0.460      290.0     12.1984     10.1334     11.4929
      0.460      295.0     12.4620     15.1248     13.2537
      0.460      300.0     12.6612     19.7780     14.8637
      0.460      305.0     12.8132     23.9782     16.2980
      0.460      310.0     12.9339     27.6142     17.5322
      0.460      315.0     13.0345     30.6265     18.5552
      0.460      320.0     13.1233     33.0059     19.3695
      0.460      325.0     13.2059     34.7802     19.9879
      0.460      330.0     13.2865     36.0147     20.4339
      0.460      335.0     13.3656     36.8160     20.7415
      0.460      340.0     13.4380     37.3140     20.9484
      0.460      345.0     13.4971     37.6194     21.0854
      0.460      350.0     13.5410     37.8102     21.1757
      0.460      355.0     13.5711     37.9324     21.2348
      0.460      360.0     13.5896     38.0098     21.2719
      0.460      365.0     13.5896     38.0098     21.2719
      0.460      370.0     13.5896     38.0098     21.2719
      0.460      375.0     13.5896     38.0098     21.2719
      0.460      380.0     13.5896     38.0098     21.2719
      0.460      385.0     13.5896     38.0098     21.2719
      0.460      390.0     13.5896     38.0098     21.2719
      0.460      395.0     13.5896     38.0098     21.2719
      0.460      400.0     13.5896     38.0098     21.2719
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0     -3.4580   -318.8536   -103.3976
      0.465      220.0     -2.1114   -190.5463    -61.8207
      0.465      225.0     -1.0051   -175.5828    -56.3275
      0.465      230.0      1.7776   -151.2009    -46.7113
      0.465      235.0      4.2003   -130.9570    -38.6508
      0.465      240.0      5.5962   -111.8014    -31.6325
