Star: CS29497;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      305.0     16.4959     25.0986     19.1532
      0.435      310.0     16.5705     26.2535     19.5698
      0.435      315.0     16.6492     26.9826     19.8543
      0.435      320.0     16.7219     27.4077     20.0385
      0.435      325.0     16.7757     27.6387     20.1482
      0.435      330.0     16.8117     27.7581     20.2105
      0.435      335.0     16.8341     27.8226     20.2461
      0.435      340.0     16.8446     27.8586     20.2646
      0.435      345.0     16.8480     27.8763     20.2726
      0.435      350.0     16.8484     27.8825     20.2748
      0.435      355.0     16.8484     27.8838     20.2752
      0.435      360.0     16.8486     27.8854     20.2758
      0.435      365.0     16.8487     27.8861     20.2761
      0.435      370.0     16.8487     27.8861     20.2761
      0.435      375.0     16.8487     27.8861     20.2761
      0.435      380.0     16.8487     27.8861     20.2761
      0.435      385.0     16.8487     27.8861     20.2761
      0.435      390.0     16.8487     27.8861     20.2761
      0.435      395.0     16.8487     27.8861     20.2761
      0.435      400.0     16.8487     27.8861     20.2761
      0.440      200.0      1.0955   -277.3941    -87.1670
      0.440      205.0      3.0524   -237.7627    -73.2787
      0.440      210.0      6.7466   -219.4268    -64.9597
      0.440      215.0      8.8182   -208.8569    -60.2035
      0.440      220.0     10.0901   -199.8814    -56.4955
      0.440      225.0     10.9086   -191.7894    -53.3754
      0.440      230.0     11.5303   -182.9231    -50.1434
      0.440      235.0     11.9868   -171.5772    -46.2378
      0.440      240.0     12.2679   -154.0253    -40.4845
      0.440      245.0     12.8565   -133.3967    -33.5473
      0.440      250.0     13.4771   -113.5234    -26.8278
      0.440      255.0     13.9412    -92.2437    -19.7689
      0.440      260.0     14.4341    -68.1314    -11.7926
      0.440      265.0     14.9225    -43.8559     -3.7678
      0.440      270.0     15.2664    -24.2021      2.6943
      0.440      275.0     15.5483    -10.0341      7.3758
      0.440      280.0     15.7924      0.1758     10.7771
      0.440      285.0     15.9958      7.8112     13.3351
      0.440      290.0     16.1601     13.6376     15.2930
      0.440      295.0     16.2811     18.0084     16.7604
      0.440      300.0     16.3719     21.2456     17.8480
      0.440      305.0     16.4463     23.5792     18.6380
      0.440      310.0     16.5165     25.1895     19.1960
      0.440      315.0     16.5916     26.2518     19.5837
      0.440      320.0     16.6702     26.9087     19.8452
      0.440      325.0     16.7397     27.2838     20.0112
      0.440      330.0     16.7888     27.4834     20.1078
      0.440      335.0     16.8217     27.5857     20.1626
      0.440      340.0     16.8405     27.6413     20.1930
      0.440      345.0     16.8484     27.6715     20.2079
      0.440      350.0     16.8506     27.6853     20.2138
      0.440      355.0     16.8507     27.6893     20.2151
      0.440      360.0     16.8507     27.6904     20.2155
      0.440      365.0     16.8510     27.6922     20.2162
      0.440      370.0     16.8510     27.6922     20.2162
      0.440      375.0     16.8510     27.6922     20.2162
      0.440      380.0     16.8510     27.6922     20.2162
      0.440      385.0     16.8510     27.6922     20.2162
      0.440      390.0     16.8510     27.6922     20.2162
      0.440      395.0     16.8510     27.6922     20.2162
      0.440      400.0     16.8510     27.6922     20.2162
      0.445      200.0     -1.1134   -337.8095   -107.8133
      0.445      205.0      1.3763   -274.4156    -86.0324
      0.445      210.0      3.5866   -235.0610    -72.0598
      0.445      215.0      7.1199   -218.8098    -64.5107
      0.445      220.0      9.1003   -208.1485    -59.7875
      0.445      225.0     10.2885   -199.0820    -56.1076
      0.445      230.0     11.0606   -190.7894    -52.9553
      0.445      235.0     11.6557   -181.5974    -49.6382
      0.445      240.0     12.0793   -169.7137    -45.5844
      0.445      245.0     12.3566   -151.5876    -39.6517
      0.445      250.0     12.9497   -131.0653    -32.7452
      0.445      255.0     13.5330   -111.0768    -26.0145
      0.445      260.0     13.9833    -89.4654    -18.8598
      0.445      265.0     14.4983    -65.1609    -10.8077
