Star: BD17;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.440      270.0     11.2341    -43.3360     -6.1071
      0.440      275.0     11.7674    -27.8658     -0.8422
      0.440      280.0     12.2872    -15.0016      3.5875
      0.440      285.0     12.7029     -4.5151      7.1931
      0.440      290.0     12.9881      3.9090     10.0564
      0.440      295.0     13.1795     10.5537     12.2922
      0.440      300.0     13.3352     15.9026     14.0931
      0.440      305.0     13.4753     20.1206     15.5249
      0.440      310.0     13.5954     23.2254     16.5904
      0.440      315.0     13.6895     25.3111     17.3153
      0.440      320.0     13.7620     26.6154     17.7779
      0.440      325.0     13.8193     27.4225     18.0726
      0.440      330.0     13.8634     27.9366     18.2655
      0.440      335.0     13.8955     28.2757     18.3947
      0.440      340.0     13.9220     28.5135     18.4880
      0.440      345.0     13.9437     28.6787     18.5551
      0.440      350.0     13.9548     28.7673     18.5907
      0.440      355.0     13.9563     28.7934     18.6000
      0.440      360.0     13.9563     28.7955     18.6007
      0.440      365.0     13.9563     28.7954     18.6007
      0.440      370.0     13.9563     28.7954     18.6007
      0.440      375.0     13.9563     28.7954     18.6007
      0.440      380.0     13.9563     28.7954     18.6007
      0.440      385.0     13.9563     28.7954     18.6007
      0.440      390.0     13.9563     28.7954     18.6007
      0.440      395.0     13.9563     28.7954     18.6007
      0.440      400.0     13.9563     28.7954     18.6007
      0.445      200.0    -11.3787   -419.9862   -140.8255
      0.445      205.0     -8.1369   -364.4914   -121.0375
      0.445      210.0     -4.7937   -315.4878   -103.2377
      0.445      215.0     -1.6968   -288.9751    -92.7329
      0.445      220.0      0.5109   -269.2954    -84.9973
      0.445      225.0      2.3390   -251.8235    -78.2191
      0.445      230.0      3.9197   -235.3865    -71.9368
      0.445      235.0      5.2042   -216.8623    -65.1941
      0.445      240.0      6.2445   -193.3182    -57.0263
      0.445      245.0      7.6121   -168.9319    -48.3695
      0.445      250.0      8.7951   -145.4140    -40.1131
      0.445      255.0      9.5907   -122.6448    -32.3570
      0.445      260.0     10.1129   -100.4594    -24.9716
      0.445      265.0     10.4813    -78.9138    -17.8934
      0.445      270.0     10.8170    -58.7230    -11.2666
      0.445      275.0     11.2938    -40.9321     -5.3047
      0.445      280.0     11.8956    -25.1431      0.1077
      0.445      285.0     12.4423    -12.1501      4.5965
      0.445      290.0     12.8280     -1.9645      8.0863
      0.445      295.0     13.0742      5.9391     10.7583
      0.445      300.0     13.2477     12.1997     12.8601
      0.445      305.0     13.3932     17.2412     14.5567
      0.445      310.0     13.5243     21.1894     15.8969
      0.445      315.0     13.6361     24.0537     16.8805
      0.445      320.0     13.7245     25.9371     17.5374
      0.445      325.0     13.7934     27.0991     17.9525
      0.445      330.0     13.8475     27.8175     18.2168
      0.445      335.0     13.8880     28.2771     18.3900
      0.445      340.0     13.9178     28.5831     18.5072
      0.445      345.0     13.9434     28.7996     18.5932
      0.445      350.0     13.9623     28.9416     18.6510
      0.445      355.0     13.9691     29.0051     18.6758
      0.445      360.0     13.9693     29.0189     18.6803
      0.445      365.0     13.9693     29.0188     18.6803
      0.445      370.0     13.9693     29.0188     18.6803
      0.445      375.0     13.9693     29.0188     18.6803
      0.445      380.0     13.9693     29.0188     18.6803
      0.445      385.0     13.9693     29.0188     18.6803
      0.445      390.0     13.9693     29.0187     18.6803
      0.445      395.0     13.9693     29.0187     18.6803
      0.445      400.0     13.9693     29.0187     18.6803
      0.450      200.0    -15.2775   -492.1960   -166.3569
      0.450      205.0    -11.1320   -415.7075   -139.3021
      0.450      210.0     -7.9988   -360.2886   -119.6118
      0.450      215.0     -4.5005   -312.8674   -102.2083
      0.450      220.0     -1.4142   -286.6704    -91.8107
      0.450      225.0      0.7879   -267.0934    -84.1114
      0.450      230.0      2.6214   -249.6685    -77.3444
      0.450      235.0      4.2034   -233.1781    -71.0443
      0.450      240.0      5.4416   -214.2807    -64.2148
      0.450      245.0      6.4460   -190.4518    -55.9811
      0.450      250.0      7.7525   -166.0145    -47.3495
      0.450      255.0      8.8694   -142.4872    -39.1351
      0.450      260.0      9.6228   -119.7600    -31.4210
      0.450      265.0     10.1339    -97.5784    -24.0443
      0.450      270.0     10.4799    -76.0199    -16.9771
      0.450      275.0     10.9238    -54.2904     -9.7894
      0.450      280.0     11.5025    -35.9504     -3.5843
      0.450      285.0     12.0765    -20.9822      1.5491
      0.450      290.0     12.5676     -8.9130      5.7075
      0.450      295.0     12.9119      0.5810      8.9500
      0.450      300.0     13.1363      7.9810     11.4476
      0.450      305.0     13.3003     13.8740     13.4265
      0.450      310.0     13.4396     18.6132     15.0229
      0.450      315.0     13.5637     22.2810     16.2696
      0.450      320.0     13.6694     24.8817     17.1655
      0.450      325.0     13.7534     26.5491     17.7510
      0.450      330.0     13.8189     27.5625     18.1166
      0.450      335.0     13.8693     28.1896     18.3496
      0.450      340.0     13.9061     28.5923     18.5022
      0.450      345.0     13.9341     28.8639     18.6073
      0.450      350.0     13.9582     29.0538     18.6839
      0.450      355.0     13.9725     29.1634     18.7282
      0.450      360.0     13.9746     29.1971     18.7404
      0.450      365.0     13.9746     29.1998     18.7413
      0.450      370.0     13.9746     29.1998     18.7413
      0.450      375.0     13.9746     29.1998     18.7413
      0.450      380.0     13.9746     29.1998     18.7413
      0.450      385.0     13.9746     29.1998     18.7413
      0.450      390.0     13.9746     29.1997     18.7412
      0.450      395.0     13.9746     29.1997     18.7412
      0.450      400.0     13.9746     29.1997     18.7412
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0    -15.3015   -486.9866   -164.7222
      0.455      210.0    -11.0181   -412.6008   -138.2402
      0.455      215.0     -7.8646   -357.6786   -118.6935
      0.455      220.0     -4.2759   -311.1424   -101.5090
      0.455      225.0     -1.1724   -284.9158    -91.0905
      0.455      230.0      1.0376   -265.3340    -83.3843
      0.455      235.0      2.8804   -247.9160    -76.6132
      0.455      240.0      4.4621   -231.3018    -70.2740
      0.455      245.0      5.6503   -212.1314    -63.3919
      0.455      250.0      6.5943   -188.1748    -55.1588
      0.455      255.0      7.8426   -163.6293    -46.5325
      0.455      260.0      8.9083   -140.0489    -38.3360
      0.455      265.0      9.6610   -116.7299    -30.4348
      0.455      270.0     10.2223    -91.3405    -22.0074
      0.455      275.0     10.5740    -68.4245    -14.5062
      0.455      280.0     11.0576    -48.3563     -7.8179
      0.455      285.0     11.6368    -31.4188     -2.0569
      0.455      290.0     12.2004    -17.3323      2.7899
      0.455      295.0     12.6670     -5.9363      6.7183
      0.455      300.0     12.9852      3.0082      9.7690
