Star: BD17;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      200.0     -1.0549   -186.3436    -59.7715
      0.435      205.0      1.9585   -159.1217    -49.0987
      0.435      210.0      3.6349   -136.2751    -40.7201
      0.435      215.0      4.6887   -115.1561    -33.3117
      0.435      220.0      5.4360    -96.1687    -26.7870
      0.435      225.0      5.7401    -74.7091    -19.7796
      0.435      230.0      6.6803    -55.5506    -13.0697
      0.435      235.0      7.5850    -42.3678     -8.2776
      0.435      240.0      8.2716    -32.3079     -4.6233
      0.435      245.0      8.8214    -23.8754     -1.5777
      0.435      250.0      9.2912    -16.3417      1.1288
      0.435      255.0      9.7074     -9.3490      3.6275
      0.435      260.0     10.0931     -2.6684      6.0065
      0.435      265.0     10.4731      3.8345      8.3254
      0.435      270.0     10.8488     10.1016     10.5666
      0.435      275.0     11.1884     15.9816     12.6606
      0.435      280.0     11.4648     21.3673     14.5551
      0.435      285.0     11.6838     26.1643     16.2240
      0.435      290.0     11.8535     30.2539     17.6353
      0.435      295.0     11.9844     33.5739     18.7763
      0.435      300.0     12.0884     36.1551     19.6650
      0.435      305.0     12.1776     38.0928     20.3396
      0.435      310.0     12.2594     39.4810     20.8351
      0.435      315.0     12.3374     40.4282     21.1882
      0.435      320.0     12.4112     41.0495     21.4352
      0.435      325.0     12.4773     41.4519     21.6076
      0.435      330.0     12.5318     41.7120     21.7270
      0.435      335.0     12.5738     41.8831     21.8098
      0.435      340.0     12.6047     41.9992     21.8676
      0.435      345.0     12.6264     42.0797     21.9078
      0.435      350.0     12.6405     42.1343     21.9347
      0.435      355.0     12.6482     42.1657     21.9499
      0.435      360.0     12.6510     42.1748     21.9546
      0.435      365.0     12.6510     42.1748     21.9546
      0.435      370.0     12.6510     42.1748     21.9546
      0.435      375.0     12.6510     42.1748     21.9546
      0.435      380.0     12.6510     42.1748     21.9546
      0.435      385.0     12.6510     42.1748     21.9546
      0.435      390.0     12.6510     42.1748     21.9546
      0.435      395.0     12.6510     42.1748     21.9546
      0.435      400.0     12.6510     42.1748     21.9546
      0.440      200.0     -2.2406   -219.9815    -71.2369
      0.440      205.0     -0.5654   -182.3549    -58.1751
      0.440      210.0      2.2746   -155.8161    -47.8365
      0.440      215.0      3.8488   -133.0201    -39.5433
      0.440      220.0      4.8556   -111.9594    -32.1853
      0.440      225.0      5.5713    -92.8507    -25.6435
      0.440      230.0      5.8731    -70.6214    -18.3938
      0.440      235.0      6.8842    -52.3071    -11.9033
      0.440      240.0      7.7674    -39.6178     -7.2822
      0.440      245.0      8.4352    -29.8324     -3.7277
      0.440      250.0      8.9729    -21.5779     -0.7467
      0.440      255.0      9.4326    -14.1878      1.9074
      0.440      260.0      9.8403     -7.3265      4.3587
      0.440      265.0     10.2217     -0.7634      6.6976
      0.440      270.0     10.5987      5.6097      8.9732
      0.440      275.0     10.9642     11.7239     11.1591
      0.440      280.0     11.2851     17.4403     13.1886
      0.440      285.0     11.5434     22.6887     15.0272
      0.440      290.0     11.7502     27.3870     16.6566
      0.440      295.0     11.9076     31.3260     18.0118
      0.440      300.0     12.0288     34.4933     19.0978
      0.440      305.0     12.1276     36.9510     19.9438
      0.440      310.0     12.2144     38.7833     20.5834
      0.440      315.0     12.2952     40.0859     21.0511
      0.440      320.0     12.3729     40.9645     21.3822
      0.440      325.0     12.4459     41.5370     21.6133
      0.440      330.0     12.5102     41.9057     21.7738
      0.440      335.0     12.5620     42.1440     21.8845
      0.440      340.0     12.6013     42.3013     21.9609
      0.440      345.0     12.6297     42.4082     22.0141
