Star: HE1523;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.430      395.0     14.0947     36.6328     21.1784
      0.430      400.0     14.0947     36.6328     21.1784
      0.435      200.0     -1.5155   -253.5234    -81.3746
      0.435      205.0     -0.1542   -231.1973    -73.3749
      0.435      210.0      0.6412   -205.8431    -64.7998
      0.435      215.0      1.0092   -175.1591    -54.8257
      0.435      220.0      2.3614   -146.5231    -44.8325
      0.435      225.0      3.8705   -124.4382    -36.8088
      0.435      230.0      5.2799   -106.0099    -30.0117
      0.435      235.0      6.5416    -89.9788    -24.0747
      0.435      240.0      7.5945    -75.4057    -18.7414
      0.435      245.0      8.4372    -61.6197    -13.8003
      0.435      250.0      9.1722    -48.1875     -9.0444
      0.435      255.0      9.8876    -34.9835     -4.3742
      0.435      260.0     10.5129    -21.6880      0.2639
      0.435      265.0     11.2357     -9.6986      4.5542
      0.435      270.0     11.8365     -0.1476      7.9890
      0.435      275.0     12.2603      7.4988     10.7000
      0.435      280.0     12.5893     13.7480     12.9038
      0.435      285.0     12.8660     18.8827     14.7189
      0.435      290.0     13.1017     23.0798     16.2091
      0.435      295.0     13.3049     26.4625     17.4191
      0.435      300.0     13.4754     29.1409     18.3836
      0.435      305.0     13.6174     31.2352     19.1438
      0.435      310.0     13.7360     32.8549     19.7376
      0.435      315.0     13.8386     34.0857     20.1973
      0.435      320.0     13.9162     34.9390     20.5205
      0.435      325.0     13.9691     35.5105     20.7375
      0.435      330.0     14.0101     35.9180     20.8945
      0.435      335.0     14.0441     36.2176     21.0125
      0.435      340.0     14.0712     36.4274     21.0974
      0.435      345.0     14.0901     36.5577     21.1515
      0.435      350.0     14.1008     36.6252     21.1801
      0.435      355.0     14.1052     36.6528     21.1919
      0.435      360.0     14.1069     36.6633     21.1964
      0.435      365.0     14.1069     36.6633     21.1964
      0.435      370.0     14.1069     36.6633     21.1964
      0.435      375.0     14.1069     36.6633     21.1964
      0.435      380.0     14.1069     36.6633     21.1964
