Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.460      305.0     13.8681      9.3714     12.3646
      0.460      310.0     14.1089     13.6953     13.8989
      0.460      315.0     14.3085     17.1097     15.1170
      0.460      320.0     14.4725     19.7637     16.0700
      0.460      325.0     14.6060     21.7868     16.8022
      0.460      330.0     14.7155     23.2961     17.3550
      0.460      335.0     14.8058     24.3697     17.7567
      0.460      340.0     14.8701     25.0638     18.0203
      0.460      345.0     14.9160     25.5148     18.1945
      0.460      350.0     14.9529     25.8268     18.3184
      0.460      355.0     14.9808     26.0315     18.4023
      0.460      360.0     14.9977     26.1414     18.4485
      0.460      365.0     14.9977     26.1413     18.4485
      0.460      370.0     14.9977     26.1413     18.4485
      0.460      375.0     14.9977     26.1413     18.4485
      0.460      380.0     14.9977     26.1413     18.4485
      0.460      385.0     14.9977     26.1413     18.4485
      0.460      390.0     14.9977     26.1413     18.4485
      0.460      395.0     14.9977     26.1413     18.4485
      0.460      400.0     14.9977     26.1413     18.4485
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0     -4.6636   -501.4422   -162.1143
      0.465      210.0      0.6929   -415.2955   -131.1595
      0.465      215.0     -1.8076   -385.1351   -123.3122
      0.465      220.0     -4.1067   -351.5669   -114.1466
      0.465      225.0     -2.4811   -324.4749   -104.4591
      0.465      230.0     -0.6859   -296.5046    -94.3977
      0.465      235.0      0.5388   -264.9388    -83.5802
      0.465      240.0      1.2809   -231.7833    -72.5820
      0.465      245.0      1.7908   -194.1577    -60.3216
      0.465      250.0      3.6005   -162.0477    -48.9242
      0.465      255.0      5.9506   -133.1026    -38.1610
      0.465      260.0      7.4924   -111.4510    -30.2561
      0.465      265.0      8.5994    -93.1342    -23.7017
      0.465      270.0      9.4574    -76.5692    -17.8701
      0.465      275.0     10.2432    -60.9321    -12.3806
      0.465      280.0     10.9845    -45.9012     -7.1131
      0.465      285.0     11.6194    -31.2656     -2.0432
      0.465      290.0     12.3399    -18.2727      2.5640
      0.465      295.0     12.9408     -8.1387      6.1838
