Star: HE1523;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      325.0     12.8517     26.7047     17.1882
      0.435      330.0     12.8877     26.8241     17.2505
      0.435      335.0     12.9101     26.8886     17.2861
      0.435      340.0     12.9206     26.9246     17.3046
      0.435      345.0     12.9240     26.9423     17.3126
      0.435      350.0     12.9244     26.9485     17.3148
      0.435      355.0     12.9244     26.9498     17.3152
      0.435      360.0     12.9246     26.9514     17.3158
      0.435      365.0     12.9247     26.9521     17.3161
      0.435      370.0     12.9247     26.9521     17.3161
      0.435      375.0     12.9247     26.9521     17.3161
      0.435      380.0     12.9247     26.9521     17.3161
      0.435      385.0     12.9247     26.9521     17.3161
      0.435      390.0     12.9247     26.9521     17.3161
      0.435      395.0     12.9247     26.9521     17.3161
      0.435      400.0     12.9247     26.9521     17.3161
      0.440      200.0     -2.8285   -278.3281    -90.1270
      0.440      205.0     -0.8716   -238.6967    -76.2387
      0.440      210.0      2.8226   -220.3608    -67.9197
      0.440      215.0      4.8942   -209.7909    -63.1635
      0.440      220.0      6.1661   -200.8154    -59.4555
      0.440      225.0      6.9846   -192.7234    -56.3354
      0.440      230.0      7.6063   -183.8571    -53.1034
      0.440      235.0      8.0628   -172.5112    -49.1978
      0.440      240.0      8.3439   -154.9593    -43.4445
      0.440      245.0      8.9325   -134.3307    -36.5073
      0.440      250.0      9.5531   -114.4574    -29.7878
      0.440      255.0     10.0172    -93.1777    -22.7289
      0.440      260.0     10.5101    -69.0654    -14.7526
      0.440      265.0     10.9985    -44.7899     -6.7278
      0.440      270.0     11.3424    -25.1361     -0.2657
      0.440      275.0     11.6243    -10.9681      4.4158
      0.440      280.0     11.8684     -0.7582      7.8171
      0.440      285.0     12.0718      6.8772     10.3751
      0.440      290.0     12.2361     12.7036     12.3330
      0.440      295.0     12.3571     17.0744     13.8004
      0.440      300.0     12.4479     20.3116     14.8880
      0.440      305.0     12.5223     22.6452     15.6780
      0.440      310.0     12.5925     24.2555     16.2360
      0.440      315.0     12.6676     25.3178     16.6237
      0.440      320.0     12.7462     25.9747     16.8852
      0.440      325.0     12.8157     26.3498     17.0512
      0.440      330.0     12.8648     26.5494     17.1478
      0.440      335.0     12.8977     26.6517     17.2026
      0.440      340.0     12.9165     26.7073     17.2330
      0.440      345.0     12.9244     26.7375     17.2479
      0.440      350.0     12.9266     26.7513     17.2538
      0.440      355.0     12.9267     26.7553     17.2551
      0.440      360.0     12.9267     26.7564     17.2555
      0.440      365.0     12.9270     26.7582     17.2562
      0.440      370.0     12.9270     26.7582     17.2562
      0.440      375.0     12.9270     26.7582     17.2562
      0.440      380.0     12.9270     26.7582     17.2562
      0.440      385.0     12.9270     26.7582     17.2562
      0.440      390.0     12.9270     26.7582     17.2562
      0.440      395.0     12.9270     26.7582     17.2562
      0.440      400.0     12.9270     26.7582     17.2562
      0.445      200.0     -5.0374   -338.7435   -110.7733
      0.445      205.0     -2.5477   -275.3496    -88.9924
      0.445      210.0     -0.3374   -235.9950    -75.0198
      0.445      215.0      3.1959   -219.7438    -67.4707
      0.445      220.0      5.1763   -209.0825    -62.7475
      0.445      225.0      6.3645   -200.0160    -59.0676
      0.445      230.0      7.1366   -191.7234    -55.9153
      0.445      235.0      7.7317   -182.5314    -52.5982
      0.445      240.0      8.1553   -170.6477    -48.5444
      0.445      245.0      8.4326   -152.5216    -42.6117
      0.445      250.0      9.0257   -131.9993    -35.7052
      0.445      255.0      9.6090   -112.0108    -28.9745
      0.445      260.0     10.0593    -90.3994    -21.8198
      0.445      265.0     10.5743    -66.0949    -13.7677
      0.445      270.0     11.0748    -42.2328     -5.8656
      0.445      275.0     11.4307    -23.2589      0.3891
      0.445      280.0     11.7362     -9.1225      5.0766
      0.445      285.0     11.9806      0.9457      8.4333
      0.445      290.0     12.1654      8.3025     10.8903
      0.445      295.0     12.3030     13.7972     12.7251
      0.445      300.0     12.4041     17.9047     14.0954
      0.445      305.0     12.4819     20.9296     15.1069
      0.445      310.0     12.5493     23.0856     15.8359
      0.445      315.0     12.6175     24.5555     16.3481
      0.445      320.0     12.6931     25.5080     16.7012
      0.445      325.0     12.7703     26.0834     16.9360
      0.445      330.0     12.8348     26.4035     17.0812
      0.445      335.0     12.8786     26.5696     17.1636
      0.445      340.0     12.9073     26.6543     17.2100
      0.445      345.0     12.9220     26.7004     17.2345
      0.445      350.0     12.9274     26.7241     17.2457
      0.445      355.0     12.9284     26.7336     17.2494
      0.445      360.0     12.9284     26.7358     17.2501
      0.445      365.0     12.9285     26.7371     17.2506
      0.445      370.0     12.9288     26.7384     17.2512
      0.445      375.0     12.9288     26.7384     17.2512
      0.445      380.0     12.9288     26.7384     17.2512
      0.445      385.0     12.9288     26.7384     17.2512
      0.445      390.0     12.9288     26.7384     17.2512
      0.445      395.0     12.9288     26.7384     17.2512
      0.445      400.0     12.9288     26.7384     17.2512
      0.450      200.0        -Inf   -465.0328        -Inf
      0.450      205.0     -4.7709   -333.3948   -108.8972
      0.450      210.0     -2.2863   -273.1449    -88.1163
      0.450      215.0      0.1864   -234.7125    -74.2577
      0.450      220.0      3.5447   -219.5241    -67.1643
      0.450      225.0      5.4335   -208.6758    -62.4440
      0.450      230.0      6.5496   -199.4469    -58.7615
      0.450      235.0      7.2826   -190.9151    -55.5600
      0.450      240.0      7.8518   -181.4100    -52.1613
      0.450      245.0      8.2428   -169.0677    -47.9843
      0.450      250.0      8.5140   -150.6336    -41.9581
      0.450      255.0      9.0979   -130.1404    -35.0671
      0.450      260.0      9.6485   -110.0293    -28.3197
      0.450      265.0     10.0983    -88.1103    -21.0679
      0.450      270.0     10.6480    -63.5472    -12.9102
      0.450      275.0     11.2330    -37.5604     -4.2774
      0.450      280.0     11.6056    -18.7467      1.9379
      0.450      285.0     11.8757     -5.9047      6.1911
      0.450      290.0     12.0813      3.2547      9.2335
      0.450      295.0     12.2361     10.0348     11.4873
      0.450      300.0     12.3502     15.1226     13.1771
      0.450      305.0     12.4347     18.9221     14.4386
      0.450      310.0     12.5025     21.6993     15.3648
