Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.445      330.0     14.8497     29.8877     19.5534
      0.445      335.0     14.8961     30.3756     19.7394
      0.445      340.0     14.9335     30.7267     19.8761
      0.445      345.0     14.9641     30.9779     19.9765
      0.445      350.0     14.9868     31.1416     20.0438
      0.445      355.0     15.0006     31.2317     20.0817
      0.445      360.0     15.0067     31.2702     20.0980
      0.445      365.0     15.0089     31.2839     20.1039
      0.445      370.0     15.0089     31.2840     20.1039
      0.445      375.0     15.0089     31.2840     20.1039
      0.445      380.0     15.0089     31.2840     20.1039
      0.445      385.0     15.0089     31.2840     20.1039
      0.445      390.0     15.0089     31.2840     20.1039
      0.445      395.0     15.0089     31.2840     20.1039
      0.445      400.0     15.0089     31.2840     20.1039
      0.450      200.0     -2.1876   -319.2600   -102.6639
      0.450      205.0     -3.8944   -292.6439    -95.3876
      0.450      210.0     -2.2552   -274.8598    -88.6386
      0.450      215.0     -0.4933   -255.4959    -81.3057
      0.450      220.0      0.7391   -231.3765    -72.8253
      0.450      225.0      1.4346   -204.3969    -63.8028
      0.450      230.0      1.9220   -171.8842    -53.1681
      0.450      235.0      3.4916   -144.4168    -43.3976
      0.450      240.0      5.1559   -123.0408    -35.4933
      0.450      245.0      6.6623   -105.2112    -28.8201
      0.450      250.0      7.8904    -89.6880    -23.0668
      0.450      255.0      8.8440    -75.4700    -17.9135
      0.450      260.0      9.6102    -61.9578    -13.1111
      0.450      265.0     10.3401    -48.7579     -8.4323
      0.450      270.0     11.0325    -35.6931     -3.8218
      0.450      275.0     11.7398    -21.7050      1.0915
      0.450      280.0     12.4881    -10.1039      5.2760
      0.450      285.0     13.0150     -1.1583      8.4688
      0.450      290.0     13.3962      5.9640     10.9848
      0.450      295.0     13.7045     11.7434     13.0256
      0.450      300.0     13.9626     16.4309     14.6864
      0.450      305.0     14.1784     20.1992     16.0272
      0.450      310.0     14.3583     23.1926     17.0979
      0.450      315.0     14.5074     25.5370     17.9421
      0.450      320.0     14.6302     27.3433     18.5980
      0.450      325.0     14.7336     28.7122     19.1020
      0.450      330.0     14.8177     29.6884     19.4685
