Star: CS31082;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.445      330.0     14.5788      6.8297     12.0620
      0.445      335.0     14.6226      6.9960     12.1444
      0.445      340.0     14.6513      7.0828     12.1914
      0.445      345.0     14.6660      7.1296     12.2162
      0.445      350.0     14.6714      7.1532     12.2274
      0.445      355.0     14.6724      7.1626     12.2311
      0.445      360.0     14.6724      7.1647     12.2317
      0.445      365.0     14.6725      7.1658     12.2321
      0.445      370.0     14.6728      7.1671     12.2327
      0.445      375.0     14.6728      7.1671     12.2327
      0.445      380.0     14.6728      7.1671     12.2327
      0.445      385.0     14.6728      7.1670     12.2327
      0.445      390.0     14.6728      7.1670     12.2327
      0.445      395.0     14.6728      7.1670     12.2327
      0.445      400.0     14.6728      7.1670     12.2327
      0.450      200.0        -Inf   -559.5523        -Inf
      0.450      205.0     -3.0269   -412.9973   -132.9406
      0.450      210.0     -0.5423   -337.9522   -107.4708
      0.450      215.0      1.9304   -292.3531    -91.3410
      0.450      220.0      5.2887   -274.3756    -83.3637
      0.450      225.0      7.1775   -261.4429    -77.9828
      0.450      230.0      8.2936   -250.1063    -73.6323
      0.450      235.0      9.0266   -239.1791    -69.6717
      0.450      240.0      9.5958   -226.8164    -65.3673
      0.450      245.0      9.9868   -211.2264    -60.1611
      0.450      250.0     10.2580   -189.3623    -53.0479
      0.450      255.0     10.8419   -165.4703    -45.0797
      0.450      260.0     11.3925   -142.1368    -37.3111
      0.450      265.0     11.8423   -117.2645    -29.1233
      0.450      270.0     12.3920    -90.1048    -20.1428
      0.450      275.0     12.9770    -61.9781    -10.8318
      0.450      280.0     13.3496    -41.5685     -4.1107
      0.450      285.0     13.6197    -27.5918      0.5021
      0.450      290.0     13.8253    -17.6457      3.7938
      0.450      295.0     13.9801    -10.3345      6.2159
      0.450      300.0     14.0942     -4.9029      8.0147
      0.450      305.0     14.1787     -0.8960      9.3419
      0.450      310.0     14.2465      1.9929     10.3035
      0.450      315.0     14.3095      3.9942     10.9805
      0.450      320.0     14.3781      5.3155     11.4458
      0.450      325.0     14.4546      6.1408     11.7593
      0.450      330.0     14.5294      6.6174     11.9611
      0.450      335.0     14.5872      6.8744     12.0818
      0.450      340.0     14.6255      7.0075     12.1500
      0.450      345.0     14.6488      7.0762     12.1876
      0.450      350.0     14.6589      7.1122     12.2059
      0.450      355.0     14.6619      7.1288     12.2132
      0.450      360.0     14.6622      7.1340     12.2150
      0.450      365.0     14.6622      7.1351     12.2154
      0.450      370.0     14.6624      7.1367     12.2160
      0.450      375.0     14.6624      7.1367     12.2160
      0.450      380.0     14.6624      7.1367     12.2160
      0.450      385.0     14.6624      7.1367     12.2160
      0.450      390.0     14.6624      7.1366     12.2160
      0.450      395.0     14.6624      7.1366     12.2160
      0.450      400.0     14.6624      7.1366     12.2160
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0        -Inf   -557.3625        -Inf
      0.455      210.0     -2.7629   -409.2841   -131.5846
      0.455      215.0     -0.3048   -336.2022   -106.7550
      0.455      220.0      2.3683   -292.0476    -90.9468
      0.455      225.0      5.5968   -274.5352    -83.2051
      0.455      230.0      7.4096   -261.3153    -77.7848
      0.455      235.0      8.4649   -249.7620    -73.4069
      0.455      240.0      9.1648   -238.5333    -69.3731
      0.455      245.0      9.7099   -225.8198    -64.9740
      0.455      250.0     10.0685   -209.9008    -59.6855
      0.455      255.0     10.3268   -187.8771    -52.5305
      0.455      260.0     10.8883   -163.9807    -44.5762
      0.455      265.0     11.4360   -139.8262    -36.5493
      0.455      270.0     12.0089   -110.3622    -26.8228
      0.455      275.0     12.6468    -80.9637    -17.0728
      0.455      280.0     13.1497    -55.8466     -8.7714
      0.455      285.0     13.4874    -37.6468     -2.7743
      0.455      290.0     13.7298    -24.8613      1.4422
      0.455      295.0     13.9077    -15.6323      4.4878
      0.455      300.0     14.0381     -8.8180      6.7359
      0.455      305.0     14.1324     -3.7690      8.4000
      0.455      310.0     14.2033     -0.0764      9.6184
      0.455      315.0     14.2638      2.5456     10.4904
      0.455      320.0     14.3257      4.3212     11.0952
      0.455      325.0     14.3971      5.4657     11.5063
      0.455      330.0     14.4750      6.1552     11.7778
      0.455      335.0     14.5456      6.5371     11.9467
      0.455      340.0     14.5952      6.7365     12.0436
      0.455      345.0     14.6276      6.8370     12.0975
      0.455      350.0     14.6441      6.8883     12.1249
      0.455      355.0     14.6499      6.9134     12.1367
      0.455      360.0     14.6509      6.9228     12.1404
      0.455      365.0     14.6509      6.9249     12.1411
      0.455      370.0     14.6511      6.9262     12.1416
      0.455      375.0     14.6511      6.9262     12.1416
      0.455      380.0     14.6511      6.9262     12.1416
      0.455      385.0     14.6511      6.9262     12.1416
      0.455      390.0     14.6511      6.9262     12.1416
      0.455      395.0     14.6511      6.9262     12.1416
      0.455      400.0     14.6511      6.9262     12.1416
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0        -Inf   -558.3357        -Inf
      0.460      215.0     -2.5190   -409.0693   -131.3510
      0.460      220.0     -0.0978   -336.0162   -106.5554
      0.460      225.0      2.6874   -292.9417    -91.0135
      0.460      230.0      5.8428   -275.3852    -83.3075
      0.460      235.0      7.6066   -261.7863    -77.8002
      0.460      240.0      8.6192   -249.9192    -73.3519
      0.460      245.0      9.2897   -238.3906    -69.2432
      0.460      250.0      9.8105   -225.3574    -64.7591
      0.460      255.0     10.1428   -209.1561    -59.3991
      0.460      260.0     10.4518   -183.9268    -51.1937
      0.460      265.0     11.0914   -157.0419    -42.2392
      0.460      270.0     11.6096   -131.0826    -33.6605
      0.460      275.0     12.1632   -103.2837    -24.4747
      0.460      280.0     12.8263    -74.9470    -15.0442
      0.460      285.0     13.3217    -51.2422     -7.1954
      0.460      290.0     13.6350    -34.2705     -1.6041
      0.460      295.0     13.8455    -22.3190      2.3265
      0.460      300.0     13.9926    -13.6733      5.1663
      0.460      305.0     14.0964     -7.3157      7.2516
      0.460      310.0     14.1706     -2.6522      8.7799
      0.460      315.0     14.2293      0.7024      9.8829
      0.460      320.0     14.2856      3.0211     10.6559
      0.460      325.0     14.3503      4.5441     11.1825
      0.460      330.0     14.4266      5.4886     11.5336
      0.460      335.0     14.5047      6.0273     11.7573
      0.460      340.0     14.5670      6.3120     11.8899
      0.460      345.0     14.6078      6.4543     11.9627
      0.460      350.0     14.6313      6.5238     12.0007
      0.460      355.0     14.6402      6.5574     12.0173
      0.460      360.0     14.6420      6.5704     12.0227
      0.460      365.0     14.6420      6.5704     12.0227
      0.460      370.0     14.6420      6.5704     12.0227
      0.460      375.0     14.6420      6.5704     12.0227
      0.460      380.0     14.6420      6.5703     12.0227
      0.460      385.0     14.6420      6.5703     12.0227
      0.460      390.0     14.6420      6.5703     12.0227
      0.460      395.0     14.6420      6.5703     12.0227
      0.460      400.0     14.6420      6.5703     12.0227
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0        -Inf   -563.8089        -Inf
      0.465      220.0     -2.3063   -413.3240   -132.5550
      0.465      225.0      0.0707   -337.9661   -107.0590
      0.465      230.0      2.8335   -295.3143    -91.6663
      0.465      235.0      6.0063   -277.1536    -83.7568
      0.465      240.0      7.7630   -263.0461    -78.0934
      0.465      245.0      8.7524   -250.7459    -73.5235
      0.465      250.0      9.4029   -238.7776    -69.2889
      0.465      255.0      9.9943   -222.3256    -63.6735
      0.465      260.0     10.2691   -202.3463    -57.1552
      0.465      265.0     10.6003   -177.0861    -48.9249
      0.465      270.0     11.1888   -151.5599    -40.4358
      0.465      275.0     11.7192   -125.4234    -31.7926
      0.465      280.0     12.3594    -96.9612    -22.3378
      0.465      285.0     13.0569    -68.7485    -12.9232
      0.465      290.0     13.5239    -46.3268     -5.5004
