Star: CS31082;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.450      210.0     -5.3828   -374.4659   -122.3288
      0.450      215.0     -1.8845   -327.3191   -105.0122
      0.450      220.0      1.2018   -301.3052    -94.6727
      0.450      225.0      3.4039   -281.8680    -87.0177
      0.450      230.0      5.2374   -264.5600    -80.2877
      0.450      235.0      6.8194   -248.1730    -74.0204
      0.450      240.0      8.0576   -229.3709    -67.2212
      0.450      245.0      9.0620   -205.6317    -59.0159
      0.450      250.0     10.3685   -181.2789    -50.4111
      0.450      255.0     11.4854   -157.8289    -42.2211
      0.450      260.0     12.2388   -135.1667    -34.5277
      0.450      265.0     12.7499   -113.0318    -27.1657
      0.450      270.0     13.0959    -91.5014    -20.1075
      0.450      275.0     13.5398    -69.7864    -12.9243
      0.450      280.0     14.1185    -51.4549     -6.7219
      0.450      285.0     14.6925    -36.4925     -1.5904
      0.450      290.0     15.1836    -24.4279      2.5665
      0.450      295.0     15.5279    -14.9378      5.8079
      0.450      300.0     15.7523     -7.5409      8.3044
      0.450      305.0     15.9163     -1.6504     10.2825
      0.450      310.0     16.0556      3.0868     11.8784
      0.450      315.0     16.1797      6.7529     13.1245
      0.450      320.0     16.2854      9.3521     14.0200
      0.450      325.0     16.3694     11.0176     14.6048
      0.450      330.0     16.4349     12.0285     14.9696
      0.450      335.0     16.4853     12.6527     15.2017
      0.450      340.0     16.5221     13.0528     15.3535
      0.450      345.0     16.5501     13.3228     15.4581
      0.450      350.0     16.5742     13.5119     15.5344
      0.450      355.0     16.5885     13.6212     15.5787
      0.450      360.0     16.5906     13.6548     15.5908
      0.450      365.0     16.5906     13.6576     15.5917
      0.450      370.0     16.5906     13.6575     15.5917
      0.450      375.0     16.5906     13.6575     15.5917
      0.450      380.0     16.5906     13.6575     15.5917
      0.450      385.0     16.5906     13.6575     15.5917
      0.450      390.0     16.5906     13.6575     15.5916
      0.450      395.0     16.5906     13.6574     15.5916
      0.450      400.0     16.5906     13.6574     15.5916
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0    -12.6855   -500.1485   -167.1174
      0.455      210.0     -8.4021   -426.3359   -140.8171
      0.455      215.0     -5.2486   -371.8834   -121.4192
      0.455      220.0     -1.6599   -325.6167   -104.3202
      0.455      225.0      1.4436   -299.5688    -93.9583
      0.455      230.0      3.6536   -280.1220    -86.2949
      0.455      235.0      5.4964   -262.8170    -79.5596
      0.455      240.0      7.0781   -246.3039    -73.2524
      0.455      245.0      8.2663   -227.2283    -66.4004
      0.455      250.0      9.2103   -203.3623    -58.1960
      0.455      255.0     10.4586   -178.9028    -49.5969
      0.455      260.0     11.5243   -155.4006    -41.4252
      0.455      265.0     12.2770   -132.1460    -33.5444
      0.455      270.0     12.8383   -106.7987    -25.1304
      0.455      275.0     13.1900    -83.9065    -17.6367
      0.455      280.0     13.6736    -63.8513    -10.9525
      0.455      285.0     14.2528    -46.9218     -5.1941
      0.455      290.0     14.8164    -32.8410     -0.3490
      0.455      295.0     15.2830    -21.4496      3.5779
      0.455      300.0     15.6012    -12.5091      6.6273
      0.455      305.0     15.8118     -5.5298      8.9821
      0.455      310.0     15.9693      0.0355     10.8528
      0.455      315.0     16.1027      4.4769     12.3509
      0.455      320.0     16.2210      7.8408     13.4973
      0.455      325.0     16.3213     10.1457     14.2959
      0.455      330.0     16.4010     11.5727     14.8022
      0.455      335.0     16.4623     12.4269     15.1145
      0.455      340.0     16.5081     12.9560     15.3133
      0.455      345.0     16.5407     13.2973     15.4436
      0.455      350.0     16.5679     13.5313     15.5362
      0.455      355.0     16.5881     13.6831     15.5981
      0.455      360.0     16.5945     13.7461     15.6223
      0.455      365.0     16.5944     13.7547     15.6250
      0.455      370.0     16.5944     13.7546     15.6250
      0.455      375.0     16.5944     13.7546     15.6250
      0.455      380.0     16.5944     13.7546     15.6250
      0.455      385.0     16.5944     13.7545     15.6250
      0.455      390.0     16.5944     13.7545     15.6249
      0.455      395.0     16.5944     13.7545     15.6249
      0.455      400.0     16.5944     13.7545     15.6249
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0    -12.7795   -498.6701   -166.7128
      0.460      215.0     -8.4418   -424.8941   -140.3871
      0.460      220.0     -5.1477   -371.1646   -121.1229
      0.460      225.0     -1.5289   -325.0121   -104.0397
      0.460      230.0      1.6294   -298.5000    -93.4934
      0.460      235.0      3.8653   -278.9066    -85.7660
      0.460      240.0      5.7268   -261.4845    -78.9809
      0.460      245.0      7.2920   -244.8650    -72.6512
      0.460      250.0      8.4342   -225.6819    -65.7964
      0.460      255.0      9.3164   -201.6047    -57.5669
      0.460      260.0     10.7099   -173.9507    -47.8569
      0.460      265.0     11.7924   -147.5447    -38.7535
      0.460      270.0     12.4701   -123.1081    -30.5491
